,ws_users_activated,ws_users_deactivated,ws_users_invited,action_create_project,action_export_report,action_api_and_webhooks,action_time_entries_via_tracker,action_start_trial,action_import_csv,action_create_invoice,action_lock_entries,action_add_targets,action_connect_quickbooks,action_create_expense,action_project_budget,country,value_days_to_purchase,value_number_of_active_months,value_transactions_number,value_regular_seats,value_kiosk_seats,revenue,churned_status
1857,1,0,0,7,23,0,0,1,0,2,0,0,0,0,1,Austria,10,4,3,1,0,38.961,No
1858,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,California,6,0,1,6,0,77.922,Yes
1859,2,0,1,4,0,0,0,0,0,1,0,0,0,0,3,Colorado,1,2,3,3,0,116.883,Yes
1860,1,0,0,5,0,0,0,0,0,0,0,0,0,0,12,California,38,4,2,1,0,25.974,No
1861,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Illinois,15,4,3,1,0,38.961,No
1862,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,Ukraine,80,4,1,1,0,12.987,No
1863,13,0,0,22,14,0,10,0,0,18,10,6,0,114,30,Israel,91,3,9,13,0,341.042,No
1864,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,South Africa,0,3,4,1,0,51.948,No
1865,3,0,0,27,0,0,0,0,0,26,0,0,0,0,32,Nevada,60,4,1,3,0,38.961,No
1866,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,Norway,87,3,2,3,0,29.328,No
1868,2,0,0,2,0,1,0,0,0,2,0,2,0,0,0,Kenya,0,0,5,2,0,103.168,No
1869,1,0,0,1,2,0,53,0,0,21,0,0,0,5,0,Canada,13,4,3,1,0,38.961,No
1870,7,0,0,7,8,0,0,0,0,0,1,0,0,0,0,Canada,90,4,5,7,0,275.769,No
1871,1,0,0,7,10,0,0,0,0,2,0,0,0,0,3,Spain,67,4,1,1,0,12.987,No
1872,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Florida,2,0,1,1,0,12.987,Yes
1873,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,Massachusetts,9,1,2,2,0,25.961,Yes
1874,1,0,0,12,2,0,0,0,0,14,0,0,0,0,0,Washington,66,4,1,1,0,12.987,No
1875,12,1,0,1,38,1,0,0,0,0,0,0,0,0,0,Arkansas,0,4,4,14,0,727.272,No
1876,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Germany,35,1,1,1,0,12.987,Yes
1877,17,0,2,11,33,0,0,0,0,0,0,0,0,0,0,Virginia,96,4,4,19,0,687.999,No
1878,6,0,0,83,63,0,6,0,2,18,0,0,0,6,15,Australia,33,1,3,6,0,129.818,No
1879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mississippi,0,0,1,1,0,12.987,Yes
1880,9,0,0,17,0,0,0,0,0,0,3,0,0,0,0,Florida,59,4,12,9,0,403.208,No
1881,2,0,0,24,16,0,244,1,0,0,0,0,0,0,0,Australia,11,4,3,2,0,77.922,No
1882,3,0,0,9,14,0,5,0,4,0,0,0,0,0,21,Germany,0,4,4,3,0,155.844,No
1883,8,0,0,18,50,0,0,1,0,0,2,0,0,3,0,Serbia,14,1,4,8,0,310.596,No
1884,2,0,0,0,0,2,0,1,0,13,0,0,0,0,0,California,6,4,3,2,0,77.922,No
1885,11,0,3,37,29,1,4,0,19,30,27,5,0,15,30,Spain,107,4,4,14,0,73.853,No
1886,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Florida,55,2,3,13,0,331.695,No
1887,9,0,0,79,38,0,0,1,0,0,0,0,0,0,22,Arizona,28,4,3,9,0,350.649,No
1888,6,1,1,7,36,0,160,0,0,0,0,0,0,2,0,Texas,87,3,2,7,0,70.109,No
1889,7,0,0,190,7,0,13,0,0,0,0,0,0,0,0,New Jersey,3,0,6,7,0,228.839,No
1890,3,0,0,27,19,0,6,0,0,0,0,0,0,0,0,Arkansas,97,4,4,3,0,58.942,No
1891,11,0,4,14,0,0,0,0,0,0,0,0,0,0,0,California,0,0,3,15,0,194.727,Yes
1892,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Micronesia,0,4,3,1,2,54.483,No
1893,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,Finland,2,3,3,1,0,38.961,No
1894,11,0,0,198,6,0,5,0,0,0,0,0,0,0,0,Croatia,0,4,3,11,0,428.571,No
1895,2,0,0,16,0,0,0,0,0,0,3,0,0,0,0,South Africa,0,0,3,2,0,51.909,Yes
1896,30,0,17,2,1,0,0,0,0,2,0,1,0,0,0,Florida,6,0,2,37,50,533.858,Yes
1897,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,Canada,0,1,2,2,0,51.948,Yes
1898,1,0,0,8,62,0,0,0,0,7,0,0,0,18,0,Florida,0,4,3,1,0,38.961,No
1899,8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,1,12,0,155.844,Yes
1900,7,0,0,8,52,2,0,1,13,22,6,3,0,0,9,United Kingdom,48,4,5,5,2,203.346,No
1902,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,Ohio,31,3,4,2,0,50.518,Yes
1903,5,1,0,9,1,0,0,0,0,0,9,0,0,0,0,Armenia,5,0,5,5,0,80.405,Yes
1904,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,Hungary,32,4,7,4,0,138.086,No
1905,1,0,0,15,0,0,9,0,0,74,0,0,0,21,15,California,0,4,3,1,0,38.961,No
1906,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,Cyprus,39,4,2,3,0,77.922,No
1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Alabama,1,3,3,1,0,38.961,No
1908,34,2,0,33,133,0,0,0,30,0,0,0,0,2,10,Arizona,84,3,20,36,0,963.573,No
1909,10,0,0,92,5,0,0,1,0,0,0,0,1,230,76,Arizona,117,4,3,10,0,350.649,No
1910,1,0,0,58,86,0,0,0,5,0,0,0,0,0,110,Ohio,32,4,4,1,0,38.168,No
1911,1,0,0,9,21,0,28,0,0,3,0,0,0,70,7,Austria,11,1,3,1,0,73.736,Yes
1912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,18,3,3,1,0,38.961,No
1913,4,0,1,6,0,0,0,0,0,0,3,0,0,0,0,Ohio,9,1,2,5,0,64.922,Yes
1914,21,0,0,20,87,0,0,1,0,2,4,1,0,6,18,Canada,62,4,6,1,21,195.273,No
1915,1,0,0,35,6,1,0,0,0,0,0,0,0,0,7,United Kingdom,0,3,3,1,0,38.961,No
1916,4,0,0,29,21,0,24,0,0,0,0,0,0,0,9,Finland,19,1,5,4,0,98.826,No
1917,7,0,0,10,0,0,0,0,1,0,0,2,2,0,13,Canada,8,1,1,8,0,9.152,Yes
1918,1,1,1,51,1,0,0,0,0,0,0,0,0,0,0,Argentina,69,3,2,3,0,63.141,No
1919,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Texas,6,3,3,1,0,38.961,No
1920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,50,4,2,4,0,103.896,No
1921,12,0,0,42,137,0,18,1,0,0,22,0,0,0,0,Armenia,80,3,8,12,0,317.512,No
1922,4,0,0,7,8,0,0,0,0,2,0,0,2,0,4,Illinois,55,4,3,4,0,72.046,Yes
1923,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Philippines,1,0,1,1,6,28.509,Yes
1924,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,Australia,0,0,1,1,0,12.987,Yes
1925,0,0,0,30,3,0,0,1,0,0,0,0,0,0,0,Germany,31,2,11,34,0,170.703,Yes
1926,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,New York,0,3,3,2,0,77.922,No
1927,3,0,0,1,0,1,0,0,6,0,0,1,0,0,0,Poland,38,4,4,3,0,116.87,No
1928,9,0,0,56,30,0,11,1,0,50,0,1,0,139,113,Portugal,15,4,3,9,0,311.688,No
1929,3,3,0,4,0,0,0,1,0,0,5,0,0,0,0,Oregon,30,2,4,5,0,184.522,No
1930,1,0,0,6,0,0,0,1,0,32,0,0,0,12,22,United Kingdom,35,4,2,1,0,25.974,No
1931,1,0,0,14,0,0,0,0,0,5,0,0,0,0,0,Germany,2,1,1,1,0,12.987,Yes
1932,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Australia,29,1,5,4,0,138.619,No
1933,14,0,0,71,42,1,5,0,0,0,0,5,0,47,145,Alaska,46,2,6,14,0,419.77,No
1934,1,0,0,2,1,0,0,0,0,16,0,0,0,4,0,Florida,1,4,3,1,0,38.961,No
1935,9,0,0,57,23,0,79,0,0,0,0,1,0,22,0,Canada,42,2,5,9,0,168.922,No
1936,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,California,7,1,1,2,0,1.04,Yes
1937,1,0,0,9,2,0,0,0,0,19,0,0,0,0,0,New York,0,4,3,1,0,38.961,No
1938,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,Germany,15,1,1,5,0,64.935,Yes
1939,27,0,1,63,44,3,237,0,0,0,3,1,0,0,73,Brazil,112,4,7,28,0,367.081,No
1940,30,0,0,337,135,0,1402,1,0,0,18,0,0,0,0,California,28,1,12,30,0,875.589,No
1941,24,2,0,37,2,10,456,0,0,1,13,0,1,0,0,Arkansas,0,0,17,24,0,821.691,No
1942,4,0,0,15,2,0,6,0,0,21,0,0,0,0,5,Germany,28,4,4,4,0,155.844,No
1943,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Germany,7,1,2,2,3,33.722,Yes
1944,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,Pennsylvania,0,0,1,1,0,12.987,Yes
1946,13,0,0,16,71,2,17,1,0,9,5,0,0,44,25,Croatia,101,4,2,13,0,140.699,No
1947,15,0,0,3,1,0,0,0,0,0,5,1,0,0,0,Arkansas,62,3,5,15,0,519.376,No
1948,1,2,0,12,3,0,0,0,0,0,5,0,0,0,0,Australia,79,3,4,3,0,43.849,No
1949,7,0,0,2,1,0,0,0,0,0,0,0,0,0,3,Connecticut,8,1,2,3,6,54.483,Yes
1950,6,0,0,11,8,0,0,0,6,0,0,0,27,8,11,Canada,106,4,2,6,0,77.012,No
1951,5,0,1,40,5,2,0,0,0,21,0,0,0,11,36,Australia,12,0,5,6,0,207.623,No
1952,3,0,0,27,18,0,16,0,0,0,0,0,0,0,42,District of Columbia,35,1,4,3,0,48.048,No
1953,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,Illinois,0,0,2,1,0,12.974,Yes
1954,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,19,3,3,4,0,155.844,No
1955,5,0,0,21,6,0,0,1,0,0,3,2,0,1,5,Spain,55,3,3,5,0,129.753,No
1956,5,0,0,17,0,0,0,0,0,0,0,0,0,0,21,Pennsylvania,72,3,4,5,0,168.285,No
1957,1,0,0,8,3,1,0,0,1,0,0,0,0,0,0,Iowa,0,1,2,1,0,25.974,Yes
1958,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Illinois,0,0,1,1,0,12.987,Yes
1959,7,0,0,31,12,0,48,1,0,0,0,0,0,13,31,France,106,3,5,7,0,199.485,No
1960,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,Georgia,0,2,3,1,0,38.961,No
1961,1,0,0,1,0,0,0,1,0,20,0,0,0,8,1,Oregon,7,3,3,1,0,38.961,No
1962,1,0,0,11,6,1,0,0,33,0,0,0,0,0,211,Brazil,35,3,2,1,0,25.974,No
1964,53,0,1,0,125,0,311,0,28,0,27,0,0,0,0,Australia,95,3,4,54,0,1353.092,No
1965,3,1,1,3,0,0,0,1,0,0,2,0,0,0,0,Florida,0,0,5,3,2,85.046,Yes
1966,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,Texas,0,3,3,1,0,38.961,No
1967,7,1,0,4,5,0,0,0,0,4,0,0,0,0,0,Colombia,55,1,3,8,0,165.49,No
1968,6,0,0,49,231,0,86,0,1,21,0,0,2,115,0,Canada,28,3,2,6,0,155.844,No
1969,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,California,1,3,3,1,0,38.961,No
1970,1,1,0,10,8,0,0,0,0,45,0,0,0,0,11,Georgia,28,3,4,2,0,77.922,No
1971,1,0,0,7,0,0,6,0,0,9,0,0,0,1,2,Florida,0,3,3,1,0,38.961,No
1972,1,0,0,4,10,0,9,0,0,22,0,0,0,0,1,California,40,1,4,1,0,34.541,No
1973,10,2,0,26,3,0,0,1,0,1,7,0,0,1,0,United Kingdom,59,2,8,9,1,250.263,Yes
1974,1,4,0,6,0,0,0,0,0,0,1,0,0,0,0,Germany,0,0,2,5,0,64.935,Yes
1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain,3,3,3,1,0,38.961,No
1976,1,0,0,14,0,0,0,0,0,54,0,0,1,1,0,Florida,31,3,2,1,0,25.974,No
1977,3,0,0,5,1,1,0,0,1,0,0,3,5,0,0,Kentucky,17,0,4,3,0,101.192,No
1978,6,0,0,3,0,0,0,1,0,1,0,0,0,0,0,Laos,22,3,2,6,0,155.844,No
1979,2,0,0,24,0,0,0,0,0,0,0,0,0,0,2,Brazil,4,1,2,2,0,51.948,Yes
1980,8,0,3,6,0,0,0,1,0,0,1,0,0,0,0,Maine,12,0,3,11,0,243.139,Yes
1981,9,0,1,3,0,0,0,1,0,0,2,0,0,0,0,California,10,0,1,10,0,129.87,Yes
1982,18,0,1,260,1,0,15,0,0,0,0,0,0,0,0,Brazil,3,3,3,19,0,740.259,No
1983,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,Florida,1,3,3,1,0,38.961,No
1984,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Utah,3,0,1,5,0,64.935,Yes
1985,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,2,0,2,3,0,38.961,Yes
1986,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,Germany,3,0,1,1,0,12.987,Yes
1987,3,1,0,1,9,0,0,0,0,1,0,0,0,0,0,Canada,94,3,5,3,0,123.201,No
1988,2,0,0,2,0,0,0,1,0,25,0,1,0,0,0,Canada,31,2,2,2,0,51.948,No
1989,2,0,0,0,2,0,0,1,0,0,6,0,0,0,0,Illinois,24,4,2,2,0,51.948,No
1990,2,0,0,21,1,0,0,1,0,0,0,0,0,0,0,Ukraine,28,1,3,2,0,44.148,No
1991,1,0,0,59,0,0,56,0,0,97,0,0,0,0,4,Singapore,4,3,3,1,0,38.961,No
1992,5,0,0,0,1,0,0,0,0,0,0,0,0,38,0,Canada,77,3,3,5,0,113.698,No
1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Egypt,28,3,7,7,0,266.357,No
1994,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,India,28,1,3,5,0,194.61,No
1995,9,0,0,14,21,0,0,0,0,0,0,0,0,0,31,Finland,89,3,6,9,0,190.489,No
1996,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,France,0,3,3,3,0,116.883,No
1997,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Slovenia,21,0,3,13,0,337.623,No
1998,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,Florida,25,1,3,2,0,48.841,No
1999,1,0,0,20,74,0,55,1,0,1,0,0,0,0,11,Austria,8,3,3,1,0,38.961,No
2000,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Michigan,0,3,3,1,2,54.483,No
2001,1,0,0,6,17,0,44,0,0,21,0,0,0,0,0,Georgia,0,3,3,1,0,38.961,No
2002,20,0,0,374,28,0,491,0,4,0,12,0,0,0,0,United Kingdom,92,3,3,20,0,504.764,No
2003,7,0,0,21,7,0,18,0,0,0,0,0,0,4,0,California,12,0,5,7,0,267.41,No
2004,11,1,7,8,0,0,2,1,0,2,5,0,0,0,20,Croatia,67,3,7,18,0,394.03,No
2005,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,United Kingdom,0,3,3,4,0,155.844,No
2006,1,0,0,1,31,0,0,0,0,0,0,0,0,0,0,Texas,0,3,3,1,0,38.961,No
2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,60,2,3,2,0,52.442,No
2008,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Florida,6,3,3,4,0,155.844,No
2009,1,0,0,6,2,0,0,0,0,6,0,0,0,0,2,Delaware,78,3,1,1,0,9.087,No
2010,3,0,0,26,0,0,0,0,0,8,0,0,0,0,32,North Carolina,1,0,4,3,0,116.116,No
2011,4,2,0,12,21,0,0,1,0,0,0,0,0,0,0,California,51,3,1,4,0,51.948,No
2012,2,0,0,18,0,0,0,0,0,2,0,0,0,0,3,South Africa,37,1,2,2,0,25.961,Yes
2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,0,0,1,2,0,25.974,Yes
2014,1,0,0,22,0,0,0,0,0,15,0,0,0,55,0,California,57,3,3,1,0,25.974,No
2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,27,2,2,1,0,25.974,No
2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,0,3,3,1,0,38.961,No
2017,7,0,1,64,5,0,0,0,0,0,0,1,0,2,26,United Kingdom,40,1,1,8,0,103.896,Yes
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,0,2,3,1,0,38.961,Yes
2019,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Florida,9,0,4,6,0,231.92,No
2020,4,1,0,50,12,0,1,1,0,1,0,0,0,0,11,Bangladesh,24,1,6,4,0,130.286,No
2021,6,0,0,119,38,0,0,0,0,4,3,0,0,0,0,Australia,68,3,3,6,0,155.805,No
2022,7,0,0,8,0,0,0,1,0,0,0,0,0,0,1,United Kingdom,53,3,1,7,0,90.909,No
2023,15,0,0,54,0,0,0,0,0,0,0,0,0,0,0,Canada,81,3,1,15,0,181.818,No
2024,6,1,0,14,3,1,0,1,0,0,0,0,0,0,19,Colorado,18,2,2,3,3,93.444,No
2025,4,1,1,17,2,1,0,0,7,37,2,0,0,2,3,Poland,28,1,4,5,0,121.537,Yes
2026,1,0,0,13,3,0,0,0,0,0,0,0,0,0,2,Switzerland,4,0,4,1,0,38.155,No
2027,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,Georgia,19,3,2,2,0,51.948,No
2028,6,0,0,5,22,3,0,0,4,0,0,1,2,0,42,Georgia,0,1,4,6,0,206.362,No
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hungary,0,0,1,1,0,12.987,Yes
2030,1,0,0,3,15,0,0,1,0,0,0,0,0,1,0,Norway,1,0,1,1,0,12.987,Yes
2031,4,0,0,10,0,0,0,0,0,0,2,0,0,0,0,Kentucky,2,0,4,2,3,65.702,Yes
2032,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,California,4,1,2,1,0,25.974,Yes
2033,4,0,0,0,3,1,0,1,0,0,7,0,0,0,2,Ireland,39,1,3,4,0,103.896,No
2034,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,Texas,0,0,1,1,0,12.987,Yes
2035,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Kenya,0,3,3,1,0,38.961,No
2036,7,2,0,131,15,3,0,0,0,4,0,0,1,0,69,Arizona,19,1,4,7,0,175.175,No
2037,7,2,0,48,6,0,57,1,0,0,0,0,0,4,24,Arizona,52,3,1,9,0,116.883,No
2038,1,0,0,36,7,1,39,1,1,2,0,0,0,0,32,New Zealand,50,3,1,1,0,12.987,No
2039,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,United Kingdom,28,2,4,3,0,116.857,No
2040,1,0,0,6,0,0,0,0,0,4,0,0,0,2,0,Australia,0,0,1,1,0,12.987,Yes
2041,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,New York,16,4,2,1,0,25.974,No
2042,2,0,0,18,0,0,0,0,0,39,3,0,0,11,20,Austria,5,2,4,2,1,85.696,No
2043,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,North Carolina,10,3,3,1,0,38.961,No
2044,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Netherlands,0,1,2,1,0,25.974,Yes
2045,1,0,0,6,0,0,0,1,0,18,0,0,0,3,0,Florida,17,1,3,1,0,25.831,No
2046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Kentucky,0,0,1,1,0,12.987,Yes
2047,18,0,0,256,28,1,0,1,0,14,9,1,0,0,46,Czechia,35,3,5,18,0,696.384,No
2048,5,1,4,4,2,0,0,0,0,0,0,0,0,0,2,Austria,17,1,3,10,0,259.74,No
2049,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Georgia,1,0,1,1,0,12.987,Yes
2050,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Arizona,28,3,4,3,0,116.87,No
2051,1,0,0,7,4,0,19,0,0,0,0,0,0,0,0,Brazil,0,3,3,1,0,38.961,No
2052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,28,3,4,2,0,77.922,No
2053,99,1,0,194,139,0,1211,0,0,1,0,8,0,0,50,Bulgaria,28,1,13,99,0,2974.543,No
2054,1,0,0,16,19,0,0,0,0,0,0,0,0,0,25,Romania,3,0,3,1,0,18.967,Yes
2055,6,1,0,0,11,0,49,0,0,0,0,0,0,0,0,France,45,1,5,7,0,121.29,No
2056,1,0,0,11,44,1,0,0,0,5,0,0,0,0,29,Brazil,48,3,1,1,0,12.987,No
2058,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Kansas,2,1,2,1,0,25.974,Yes
2059,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,California,14,0,2,1,0,12.987,Yes
2060,8,0,0,34,119,1,138,1,4,1,8,0,0,0,54,Florida,12,0,5,8,0,306.852,No
2061,54,1,0,64,90,1,0,1,21,144,6,0,0,0,76,Ireland,71,2,12,44,13,807.157,No
2062,7,0,0,235,58,0,0,0,20,6,17,3,0,0,99,Alaska,7,0,5,7,0,255.515,No
2063,3,0,1,15,0,1,0,0,0,0,0,0,0,0,0,Texas,5,3,3,4,10,233.454,No
2064,3,1,0,0,4,0,0,0,0,0,1,0,0,0,0,Kansas,49,3,1,3,0,38.961,No
2065,4,0,0,12,0,0,0,0,0,0,0,0,0,0,6,Canada,0,3,3,4,0,155.844,No
2066,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Germany,1,2,3,3,0,116.883,No
2067,3,0,0,10,16,0,0,0,0,0,9,0,0,0,0,California,61,2,3,3,0,157.807,No
2068,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Israel,70,3,4,4,0,77.766,No
2069,14,0,0,83,4,0,35,0,2,0,6,4,0,0,141,Florida,86,3,1,15,0,168.831,No
2070,5,0,0,11,2,0,13,0,0,0,0,0,0,0,0,New York,13,4,2,5,0,129.87,No
2071,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,California,31,1,3,1,0,38.961,No
2072,1,0,0,14,0,0,0,1,0,0,0,0,0,0,0,United Kingdom,0,3,3,1,0,38.961,No
2073,21,0,0,19,243,2,494,0,0,0,0,0,0,0,169,Belarus,38,1,11,21,0,487.916,No
2074,3,0,0,3,16,0,0,1,0,3,6,1,0,0,10,Germany,24,1,1,3,0,38.961,Yes
2075,1,0,0,57,12,0,0,0,3,5,0,1,0,0,11,Georgia,21,1,4,1,0,25.48,No
2076,7,0,0,6,17,0,64,1,0,3,2,0,0,0,0,Canada,51,3,5,7,0,135.343,No
2077,1,0,0,29,74,0,48,0,0,0,0,0,0,0,14,New Zealand,1,3,3,1,0,38.961,No
2078,1,0,0,4,0,0,0,0,0,28,0,0,0,0,4,Spain,0,0,2,1,0,22.074,Yes
2079,8,0,0,41,9,4,10,0,0,0,0,0,0,0,4,Germany,11,1,5,3,5,161.85,No
2080,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,India,38,3,3,3,0,103.896,No
2081,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,Louisiana,1,1,2,1,0,25.974,No
2082,2,2,0,12,0,0,0,1,0,0,2,0,0,0,16,Pennsylvania,44,3,1,2,0,25.974,No
2083,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,Florida,50,2,3,2,0,25.467,No
2084,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Australia,37,3,3,3,0,70.538,No
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,0,0,1,1,0,12.987,Yes
2086,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,Germany,28,3,4,3,0,96.057,Yes
2087,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Australia,20,3,2,5,0,129.87,No
2088,5,0,0,101,1,1,87,1,0,0,19,1,0,11,73,United Kingdom,63,3,1,5,0,64.935,No
2089,5,2,0,11,19,0,0,1,0,0,0,0,0,0,1,Georgia,8,1,2,5,0,129.87,No
2090,1,0,0,0,18,0,0,0,0,1,0,0,0,85,0,Florida,5,2,2,1,0,25.974,No
2091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida,59,3,4,4,0,134.264,No
2092,9,0,0,40,13,0,0,1,0,0,0,0,0,0,0,Australia,49,2,3,8,1,171.249,No
2093,9,0,0,70,58,0,27,1,0,11,0,0,0,3,94,Bulgaria,27,1,4,9,0,228.384,No
2094,4,0,0,17,0,0,0,0,0,51,0,1,0,32,2,Colorado,0,2,2,4,0,103.896,No
2095,1,0,0,5,0,0,1,0,0,21,0,0,0,0,0,District of Columbia,5,3,2,1,0,25.974,No
2096,3,0,0,6,4,0,0,0,0,0,0,1,0,0,0,Illinois,15,1,4,4,0,148.967,No
2097,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,California,28,1,5,8,0,174.148,No
2098,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,Delaware,66,3,3,4,0,90.844,No
2100,4,0,0,2,0,0,25,0,0,0,0,0,0,0,0,Australia,29,3,4,4,0,142.935,No
2101,1,0,0,8,31,0,6,0,0,5,0,0,0,1,11,Canada,0,3,3,1,0,38.961,No
2102,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,North Carolina,26,1,3,2,0,51.337,No
2103,4,0,0,18,1,0,0,1,0,0,1,0,0,0,0,Australia,6,3,2,4,0,103.896,No
2104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,0,3,3,6,0,233.766,No
2105,2,0,0,28,0,0,0,1,0,3,0,0,0,0,0,United Kingdom,42,3,3,2,0,51.935,No
2106,5,0,0,15,20,0,185,0,0,0,2,0,0,73,0,California,42,3,5,4,0,103.649,No
2107,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,California,6,0,2,2,0,25.935,Yes
2108,5,0,0,32,46,0,62,1,0,0,0,1,0,0,9,Lithuania,0,1,3,5,0,107.406,No
2109,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,Florida,8,1,1,2,0,25.974,Yes
2110,8,0,0,10,7,0,0,0,0,0,0,0,0,0,7,Germany,20,1,4,8,0,172.419,No
2111,1,0,1,3,0,0,0,1,0,7,0,0,0,0,0,Australia,33,1,1,2,0,25.974,No
2112,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,New Zealand,63,3,2,2,0,22.048,No
2113,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,California,0,0,1,1,0,12.987,Yes
2115,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Idaho,6,1,1,5,0,2.015,Yes
2116,3,1,0,1,11,0,0,0,0,0,0,0,0,0,0,Florida,7,2,6,3,0,60.931,No
2117,4,0,0,56,0,0,0,0,0,0,0,0,0,0,17,Czechia,0,3,3,4,0,155.844,No
2118,2,0,0,4,14,0,0,0,0,2,0,0,0,0,0,New York,28,3,4,2,0,68.874,No
